image_link,group_id,entity_name,entity_value,extracted_text
https://m.media-amazon.com/images/I/61GzfaZ0m9L.jpg,252585,item_volume,4.0 litre,"aan | } wee Durable Elastic strap with velcro nylon fabric ~~ S ot PSs, sis eT Leal —— Filled with Central hole enough gel design"
https://m.media-amazon.com/images/I/71Tbx8yQNFL.jpg,254449,item_volume,25.0 cubic inch,"Ingredients: Bulking Agent: Microcrystalline Cellulose, Vitamin ( (Ascorbic Acid), Ferrous Fumarate, Anti-Caking Agents: Purified Talc, Magnesium Stearate, Potato Starch & Silicon Dioxide, Hydroxypropylmethylcellulose, Crosslinked Cellulose Gum, Tablet Coating 5021265246168 (Hydroxypropylmethylcellulose, Hydroxypropyl Cellulose, Medium Chain Triglyceride, Colours: Calcium Carbonate & Iron Oxides), Polyvinylpyrrolidone, Ethyl Cellulose, Vitamin B12 (Cyanocobalamin), Folic Acid (as Pteroylmonoglutamic Acid). ©Vitabiotics Ltd. Ultra Iron is a trademark of Vitabiotics. STORE BELOW 25°C IN A DRY PLACE, OUT OF SIGHT AND REACH OF CHILDREN."
https://m.media-amazon.com/images/I/81fNlo07jsL.jpg,252585,item_volume,2.0 ounce,"3% COOLING INSTRUCTIONS: 1 Place the pack in the freezer for at least 2 hours before use. If desired coldness has not been reached freeze for a longer period of time. Cooling pack may be left out of the freezer to soften before use. HEATING INSTRUCTIONS: -@- Hot Water Method: Boil at least 4 liters of water in a vessel. Once the water has boiled, remove from heat and immerse pack in water for 10 minutes Remove the pack from the water and check the temperature before use. Microwave Method: Heat the gel pack in the microwave for 30 seconds. Remove and test temperature against the skin. Massage the pack to spread the heat evenly. If not hot enough then heat in 10-sec increments. 5 Record the total heating time in your microwave for future use. *Heating times are based on 800W microwave."
https://m.media-amazon.com/images/I/51vlJj6NQtL.jpg,459516,item_volume,200.0 millilitre,"rageeias —S>. mt a ———— es eat Fete FOR EXTERNAL USE ONLY ail Price Max. ts Batch No. Mi Date Exp. Date dan vy Varier’s Vaidya Sala, Ko Koviakhal -676503, Kerala, India. M Lie, No. 1/23D 76 | | Ml 904059"" 160536 Net Content: 200 ml Sr 18 unigh igs ‘ oh"
https://m.media-amazon.com/images/I/71fHVLBy78L.jpg,916768,item_volume,32.0 ounce,"Se y ¥ Comfy SS Package Everyday Disposable Ware Deli Food Containers With Airtight Lids 24 32 pack Oz. Face life's waves, not sink's dishes. Premium everyday disposable ware so to Welcome to the world of Comfy Package. focus on life's waves, not on cleaning dishes. —e—~oeorosrrssseeeeerrreooeeeom"
https://m.media-amazon.com/images/I/81-Fnnt9c8L.jpg,916768,item_volume,70.0 ounce,"Organizing Storage Trays Thick, strong material can hold even the heaviest items —_ aA SS a an = ~~ “ae at =“ = \ ¢ Storage made _LAa simple  ___—£ — ¢ Portable & | —— stackable — y e Functional & versatile ¢ Quality Bins easily stack ge le AFTER for efficient storage IE RAIN® Construction EACH PACKS Tet ee Soe] ¢ Thoughtfully SS — ot sized ¢ Easy Visibilty Crystal clear material"
https://m.media-amazon.com/images/I/71IxWTJSOyL.jpg,252585,item_volume,2.0 cubic foot,"Ee i) Ss gy” ‘hp. ot Ll, 1.Clean the area before use ARN 2.Cut the size according to actual needs 3.Peel off the transparent film 4.Apply blue jelly face to desired area = hg WY. YA #4"
https://m.media-amazon.com/images/I/61aW1-7Us0L.jpg,369753,item_volume,1.76 fluid ounce,"HOW TO USE = PIGMENTATION MASK? Start with spreading the mask all over your face and os neck with your index and qyul ent S a an <s middle finger. Leave it for Pig ask ‘yon 10-15 minutes and then rinse a 2 Me it with Luke warm water and 5 Cone se we got then dap your skin with a cotton towel At last apply nuskhe by paras Pigmentation cream tvurvedic Studd Muffyn Suggests you r to use it Twice a week for < Pigmentatio Papaya Ant better results. a: Me 2, Turmeric, Vitamin Blemish Mas! S , Pumpkin Z Net Wt.50 gm (1.76 FLOZ) a"
https://m.media-amazon.com/images/I/613HRQL8qaL.jpg,369753,item_volume,1.76 fluid ounce,"al ee ea? This face mask helps in healing pigmentation with its nature of maintaining skin ph balance. Yes, pigmentation mask can be gy’ edi aso” used in both summers and winters \% papa sh MS but Studd Muffyn suggests you to Das ern yina® use it at night before going to bed sure! Twice a week, so that it can work pum 16"" 1.02) with its complete moisture. Ee nett"
https://m.media-amazon.com/images/I/81oTv611y4L.jpg,916768,item_volume,1.75 litre,"In 3 stapelbaren Groffen Passend fur all Ihre Anforderungen 1.751 11.2cm 11.2¢cm 11.2cm | er Wietiectee/ ~“ = at “a ‘ga “ae saa a4 er =-as 5 >> Ao — 3 4™~ Dy Ae AT, i = .P — a_- Te: £e ~~ <«< |e Ss =: MAG } ao bess ey $f i ow eect fee, a» MPT nix \v > * a ‘ He OPTIMALE edt 7S. \ \ ‘ % Sx ~ — a UBERSICHT =e = ie “ae AS wt = — = Sai ="
https://m.media-amazon.com/images/I/616dSWtEHxS.jpg,281678,item_volume,1.0 gallon,Mellow Mandarine Ist 12-15 g/ 1L EP) 2-3 Min. 75-80°C / | 167-176° F Mel tte © 7 \
https://m.media-amazon.com/images/I/61gg1yzKf3L.jpg,281678,item_volume,150.0 millilitre,"Instructions 1. Identify the type of tea you are brewing. 2. Add 1 teaspoon or 1 tea bag per cup (150ml). 3. Always pour hot water on the tea leaves and not the other way around. 4. All our teas, in tea bags or loose leaf, can be re-brewed. Just add hot water and steep for longer than the first cup. 5. For milder tea flavour, shorten brew time. For stronger tea flavour increase brewing time. 6. For Iced Tea, use the brewed tea as a decoction and dilute as per recipe. OoMME, Grigdn Roms"
https://m.media-amazon.com/images/I/61o2ntPNNgL.jpg,179080,wattage,800.0 watt,a ~ oH — = \ \— F /: aN \/4 7 FREEWHEELS 800W 36V GABEL MINDESTBREITE 135MM HINTERRAD MIT BRUSHLESS MOTOR
https://m.media-amazon.com/images/I/61HXgujoxpL.jpg,752266,wattage,150.0 watt,IP65 150W
https://m.media-amazon.com/images/I/613G8GOyLSL.jpg,752266,wattage,150.0 watt,wis ok of Fe woe wo 150W IP65 SSS SS SS eS Se eS ee ee eS ee ee ee Se 305mm/12.00in 32mm/1.25in Sa a a a a a 3-75 vik Ground Wall Ceiling
https://m.media-amazon.com/images/I/71YyZ2iPyZL.jpg,752266,wattage,30.0 watt,Durable & Flexible LED Floodlight Thickened Glass COS High-Quality LEDs @-: Die-Cast uw! Alumium Frame 30W IP65 Mental ‘7 Bracket
https://m.media-amazon.com/images/I/81K3JwUCnQL.jpg,752266,wattage,30.0 watt,PY Je ff fof ws : oe V/ & Mf re © ee; ie ae a ee bs a Op uy ar ee up te ee oT o= jaabok [P65 iii | | LE ll ah roe ly op it I ee ‘o/ ery oe J oie es he -1P65 warerproof is By ©9909 bab Dustproof Heat-resisting Frost-resistant
https://m.media-amazon.com/images/I/817vo3DcCNL.jpg,179080,wattage,250.0 watt,"KOMFORT-PAKET 42 —4~ \ am, Y & X \ eS 7 y, yp ih DAS HERZSTUCK 5 aed STARKER UND EFFIZIENTER MOTOR FUR ANGENEHMEN FAHRKOMFORT KRAFTVOLLE UND EFFIZIENTE EXTREM LEISER UND UNGLAUBLICHES DREHMOMENT UNTERSTUTZUNG BIS LEISTUNGSSTARKER MOTOR MIT VON 250 W 45 NM 25 KM/H"
https://m.media-amazon.com/images/I/61Fwq4GeTmL.jpg,752266,wattage,60.0 watt,6O0W PROfessional nstall 6.600lm bianco naturale IP65 x2 —\ 120cm
https://m.media-amazon.com/images/I/811VfR10yxL.jpg,752266,wattage,0.55 watt,"Specification: Product name: Solar Sensor Wall Lights Quantity: 2PCS : Solar panel: 5.5V, 0.55W LED: 144 LED Sensor angle: 120 degrees Sensor distance: 3-7m Protection level: IP65 waterproof Ideal mounting height: 1.8-2.5m -40°C~+85 °C Working temperature: Switch: Mode 4 — Mode 2 -» Mode 3 off oon Product Size: 42.4x9.6x4.8cm/ 4.88 x 3.80 x Charging time: 8 hours in the sunlight Function Switch: 4. The first work mo de: continuously bright light the lights will illuminate with a 2. The 2nd work mode: laces, when people go through constant light in dark p the sensor area, strong li ghting 20 seconds. And the light will turn to dim after people leav e the induction area. 3. The 3rd work mo de: When peop le go through the sensor | be strong. And the area, the light wil light a off after people leave the induction area. ~S ETUIL ce # A ca  \ PLASTIQUE Made in China"
https://m.media-amazon.com/images/I/71XK5d3Oh9L.jpg,416664,wattage,49.0 watt,i i” j J mere
https://m.media-amazon.com/images/I/71Oo4M3ApxL.jpg,752266,wattage,60.0 watt,"4.72inch/12cm — re! E27 Socket ""| \ \Z | I 7.08inch/18cm | f \ AC 100-240V \ %6 o a Max Wattage 7A8inch/1 9cm BULBS ARE NOT INCLUDED ! \ fh) \@ = =a =f"
https://m.media-amazon.com/images/I/51ZpARXmu+L.jpg,641642,wattage,8.0 watt,a ENERG’ PAUTIX HH-SW480F008W24-COB A Bg [D4 Eg ae ic lo} N kWh/1000h nas uw ae
https://m.media-amazon.com/images/I/71A7RiB2IIS.jpg,318770,wattage,100.0 watt,"e 2 4 an “i "" | ( 4 RWRWES \ fu | Sal Fai LY LYK | Bi WKY Ly LA \ iW iti Ahi \ i i I N ) } ry v wv it ) Lf} /'F/' aly Ka Ke eR Le"
https://m.media-amazon.com/images/I/61UkMSPhLSS.jpg,318770,wattage,100.0 watt,| | | Ly Up to | V of Power Delivery for Rapid Charging Charging rate: Our-Wosixima Support PD 3.0/PD 2.0/QC 2.0/QC 3.0/AFC
https://m.media-amazon.com/images/I/616QEdZeLGL.jpg,318770,wattage,100.0 watt,Durable & Tangle-Free Reinforced Cable Joint ‘y 15000+ Bend Test ‘ 4 7 ~~ Other [|
https://m.media-amazon.com/images/I/61nvPvyO7kL.jpg,318770,wattage,100.0 watt,Strengthen Stainless End Tip Front Back « Easy to Crack [ oat Fragile Seam | [ © Seamless Stretch © Seam Riveting Process Process
https://m.media-amazon.com/images/I/51WaQdTFyhL.jpg,955292,wattage,3.0 watt,"S SS S ‘e., Data Transfer up to 5Gbps"
https://m.media-amazon.com/images/I/711pKODV8fL.jpg,752266,wattage,60.0 watt,10 cm — ()) {BULB NOT INCLUDED) () Ih | Ht Cl) | Ih WS Y) yD Y) =} a Color: Black Glass Type: Water ripple glass Housing Material: Aluminum Voltage: 110-240V Maximum Wattage: 60W Bulb Base: E27 ob. tL Note: Bulb are not included 19cm
https://m.media-amazon.com/images/I/818ZG7g9hHL.jpg,746096,wattage,21.6 watt,"Product Information Sheet COMMISSION DELEGATED REGULATION (EU) 2019/2013 with regard to energy labelling of electronic displays Parameter Parameter or value and Unit precision Supplier's name or trademark. SONY Supplier's address. Sony - Public contact, Da Vincilaan 7-D1, B-1935 Za- ventem, BE Model identifier SDM-F27M30 Energy Efficiency Class for Standard Dynamic Range E (SDR) On mode power demand in SDR 21,6 Energy Efficiency Class for High Dynamic Range G (HDR) On mode power demand in HDR, if implemented 31,1 Off mode, power demand, if applicable 0,3 Standby mode power demand, if applicable 0,5 Networked standby mode power demand, if applic- na able 10, Electronic display category Monitor 11 Size ratio 16 9 12 Screen resolution 1920 x 1080 pixels 13 Screen diagonal 68,6 cm 14 Screen diagonal 27 inches 15 Visible screen area 20,1 dm? 16, LED LCD Panel technology used 17 Automatic Brightness Control (ABC) available No 18 Voice recognition sensor available No 19 Room presence sensor available No 20 Image refresh frequency rate (default) 60 Hz 21 Minimum guaranteed availability of software and 7 Years firmware updates (from the date of end of the placement on the market) 22 Minimum guaranteed availability of spare parts Years (from the date of end of the placement on the mar- ket) 23 Years Minimum guaranteed product support Minimum duration of the general guarantee offered Years by the supplier 24 External Power supply type 25 External power supply (non standardized and included in the product box) i] ACDP-120D01 T fi Input voltage 240 V iii Vv Output voltage 19,5 26 External standardised power supply (or suitable one if not included in the product box) I - fi Required output voltage Vv iii = A Required delivered current (minimum) iv Required current frequency - Hz"
https://m.media-amazon.com/images/I/51MfQdcFO4L.jpg,318770,wattage,20.0 watt,"Used with 20W charger 50% After 30 mins SS = ee PF pz, mee"
https://m.media-amazon.com/images/I/81-qTUhd0eL.jpg,211213,wattage,1000.0 watt,"ps Ss 5 set » J al ¥ yf = Dhl gt oe § x Fe : Be 2 eS i) &, Ry et 3 re ="" =~ iN AA ~ GRILL FUNCTION 1000 W barbecue for crispy grilled dishes"
https://m.media-amazon.com/images/I/81MuNrz5V4L.jpg,211213,wattage,800.0 watt,"ye ‘ie — Nts 7 SS ‘a poy § 0) ~~: a> MULTIFUNCTI aS ~~ 800 W microwave sc for heating, cooking ys v"" and grilling BB"
https://m.media-amazon.com/images/I/51E+rGvwO0L.jpg,752266,wattage,24.0 watt,Ss 60/80/100/120cm
https://m.media-amazon.com/images/I/41-GUSWgzWL.jpg,752266,wattage,72.0 watt,= ee = = J il 50MM T2W [560X370X50MM]
https://m.media-amazon.com/images/I/41fX-OWziML.jpg,752266,wattage,54.0 watt,6qm 42cm — 5Aw [42*30*6CM]
https://m.media-amazon.com/images/I/71dl7T4AWKL.jpg,318770,wattage,66.0 watt,"USB To Type-C(6A 66W) Samsung Galaxy Huawei Google ""te |® OnePlus -~ a Settle A 08:08 \ USB To Micro USB(2A 10W) Galaxy S7/J7 Kindle Power Bank Bluetooth Speaker a & (qm ) USB To Lightning(2.4A 12W) iphone 13/13 Pro/13 Pro X/13 Mini iphone 12/12 Pro/12 Pro Max/12 Mini iphone X/XS/XS Max iphone 11/11 Pro onN CEE iphone 8/8 Plus iphone 7/7 Plus"
https://m.media-amazon.com/images/I/71pvXAM5PWL.jpg,179080,wattage,250.0 watt,"8§e Ne MN la’ y, Top Speed ) im if ay Ly =k Slope 4 », bf Shimano Gear fri =. ) g MAC ~~). \\y Z ey af Gm \s"
https://m.media-amazon.com/images/I/616k4sH4pZL.jpg,318770,wattage,20.0 watt,"20W Fast Charger Cable Charge your iPhone 13 to 60% in 30 minutes, Compared with the 2.4A cables,the efficiency is improved by 20% Charge For — ESS 30 Ww minutes Ww I. = Ag) 60% charged ee ri he (te = eo LZ ee = AZ Zee Ly Des LZ ae ew Ae"
https://m.media-amazon.com/images/I/7122mFDMKdL.jpg,752266,wattage,30.0 watt,"Ee ENERG’ Zhongshan Fanshuo Lighting Co., Ltd, FS-A1-30W ma i ner op kWh/1000h oe"
https://m.media-amazon.com/images/I/914b-Rbu8sL.jpg,752266,wattage,30.0 watt,"4, s He J 5 £5 2 a; bi ais 7 ee Re Mee st =e i Si Aa Yay x 5, = SiS Gi ee ae S Nee 2 ree Baa! ‘i es aes phe Res oe oh * Was: <i seh SS ne [a Hi 2 Sah BS < fet x MS Be ae ~ = a xs ke te na a Fis Ge, \ or a ie, S ant o = mm a MS e « oe * a a = ee a : % ic ay 2 L es s, ie Ra ), == a Roe - Sp == J Ps aa tay ay ty 3: Eye ey € se pons ye: ae Bost 36 Zhongshan Fanshuo Li aes ghting Co,, Ltd. wee oo ay oe Ye ie, AG FS-A1-30W was Bi: pi gai ans Sa NN ae HS @ oF ie by £ ny Se - a a Wa, oe iat 3 sah 3 oz ifm ii an S i eS ies Ze te Se ee oF ey, o =f — =a aS me ee Bs — - we F (re a ‘ Ay ey f ed a ee ee ne <3 eel A: / 30 a. ae Zap» + kWH/1000h fey ea ifn a zs me be Ke ee x A) Be re si Mi | ="
https://m.media-amazon.com/images/I/81Lk7YnVq6L.jpg,179080,wattage,250.0 watt,"Groke Nabe i | AFANG burstenlos | aq L Ng e, 60N.M t fd NY fi Y 48V250W W (Ceistung) | tr 30° fj AZ 25km/h ge Be w\ 2st""Gangiskm) yl a . ————"
https://m.media-amazon.com/images/I/71slQD6kfYL.jpg,983323,wattage,210.0 watt,HEATSINK SPECIFICATION Dimensions 120mmx108mmx74.8mm Weight(with fan) 640g Weight(without fan) 490g Heat Pipes 6mm heatpipe * 6 units Material Pure Copper Heat Pipes + Aluminum Fins Nickel Plated Thermal Power Capability: 210W
https://m.media-amazon.com/images/I/51xVMJXeyUL.jpg,318770,wattage,15.0 watt,= USB Charging Cable Model: JSWU01 Input : DC5.0V Output: DC12V Made in China Note: The Output power is always less than input. If the input is 5V/3A and 15W. The output will be 12V/1.25a and 15W max.
https://m.media-amazon.com/images/I/61kZYqMZkBL.jpg,955292,wattage,20.0 watt,ij La XY y-X Soe 4 oa UT LU yU
https://m.media-amazon.com/images/I/51U1AUHfy4S.jpg,752266,wattage,10.0 watt,fe Blivrig 10W IP66 ——— — i
https://m.media-amazon.com/images/I/61K8Ua5gvkS.jpg,276700,wattage,1800.0 watt,— @& ONE | pwR le Sotygst qt! O-MINUTE CHARGING
https://m.media-amazon.com/images/I/71g2vdmxGyL.jpg,318770,wattage,8.0 watt,"@B5R DMR CPS Setup 2016/7/15 10:31 360K RAR 3c 2,385 KB 2014/11/26 8:31 S60ES ZIP XH 2,932 KB GBS Setup i BF 9100 Setup 2015/8/24 10:54 360FESE RAR 3c 1,753 KB i BF350 Setup 2014/9/13 17:02 360ESE ZIP sz 1,212 KB BF-480 2016/8/16 15:53 360ESR RAR SF 2,590 KB @&h BF480Plus_eng 2015/8/10 13:32 360ESE RAR SF 2,268 KB 507 KB elete S Software BF9S00 Setup CH v1.0.6 2016/9/30 15:37 360K ZIP WH i 8F9500 Setup_EN_V1.0 2015/11/21 8:55 360K ZIP Sc 495 KB i BF-Q3 2014/8/29 17:25 S60 ZIP 3c 642 KB PL2303_USBEARISFRISXP WIN7 WI. 2017/11/30 15:51 36088 ZIP ME 4,027 KB) @B UV_66_cPS 2017/11/17 11:20 36088 ZIP 2543 xgUSB Driver BR UV-3R Setup v1.11 1013/8/15 13:59 SES Z ZIP 895 KB JVSR N 3 Of ftware 8 UVSR_ENG 2015/8/10 12:20 360/E4R RAR xe 2,544 KB 360ESB RAR 3 2,542 KB ‘oftware @B UVSR_W64_CH-VIP 2016/3/11 9:20 Se GB UVER Setup_CH_V1.10 2015/4/9 11:37 360K RAR Xt 1,755 KB @B UVE6R Setup EN_V1.10 2015/4/9 11:37 360KE RAR 3c 1,756 KB i uv6éuv7_cps 2016/6/8 8:17 360FESE RAR Sct 2,547 KB i uve viP_cPs 2016/6/1 16:32 360K ZIP SH 2,475 KB eB uva2_cps 1013/6/18 360FESE CAB SUE 2,486 KB eivi2 2017/12/4 10:06 360KESE ZIP SUH 2,303 KB 82 Series oftware 85 Setup v1.09 2016/6/20 11:03 360K ZIP eH 977 KB 360RSR RAR SF 1,125 KB W970 -EN Setup 2015/8/15 14:26 @B WP970-CH Setup 2014/4/17 16:58 36088 ZIP 3x 1,211 KB 2B WP9701_CH CPS 2015/9/2 9:51 360ESB RAR SF 2,547 KB"
https://m.media-amazon.com/images/I/71yMHX+ppyL.jpg,179080,wattage,500.0 watt,48V500W high speed front drive motor t @e® jap / ics mM SS Ay PX @ @ 4 a »/ @@ 4d 4 \ (AS vi f 7] 69 »@ | \) Wa VV i| i iN 4 lh i
https://m.media-amazon.com/images/I/61BMmDbNW8L.jpg,641642,wattage,1500.0 watt,"— I Controller Impermeabile (i - Ingresso: 220 V~240V 50~60Hz - Potenza Massima: 1500 W Y 4 Ci Jf V/ ZZ Y Uj % ey Static light (Brightness Adjust) 4, » Dynamic light (Speed Adjust) Oe Turn ON / Turn OFF Telecomando ©@ 16 Stable Colours a Infrarossi a 24 tasti as 4 Dynamic Mode: Flash -Luminosita regolabile Strobe -ll colore pud essere cambiato -Modalita di cambio luce opzionale Fade ——e Smooth"
https://m.media-amazon.com/images/I/810ryosCrBL.jpg,752266,wattage,60.0 watt,"5 28° - 72 ap Adjustable Height Cy) aa a Listed O® E12 Base 6OW Max Multiple Stems Included ‘ "" [ \ [| 22 | li Pal ; tH y é& | aup oF i = a 26"
https://m.media-amazon.com/images/I/31UmFlrQMDL.jpg,752266,wattage,2.4 watt,SAFE —
https://m.media-amazon.com/images/I/71BszUAOVeL.jpg,752266,wattage,60.0 watt,"bart Required | 5 X E12 Bulbs Adjustable{Ghain maximump)35*5m hs (Bulbs Not Riabie ) -- §— | 1) i 21"" 6 55 (H) | Maxi60WiEach wig AC110V - 21%65 7. Dia of = an * -"
https://m.media-amazon.com/images/I/812lr7CRloL.jpg,179080,wattage,250.0 watt,H / | by (/i ( v i Yu if i) | = a Wa i i I ED) /| MAX SPEED 15.53MIPFI GRADIENT 715° PIEAK UIP TO 400W STRONG 250W MOTOR
https://m.media-amazon.com/images/I/61TEY5m2GgL.jpg,752266,wattage,50.0 watt,"BOEaeasgasaeaaetak a! LI BSEagnasageaaetaase BReasgsgeageaagaa & gs. BROEaBeaeasaeaaaes & SB, Be agegaeaagaa & a s | ie J Bea esgeseeanangageea & Beeageseg_zgaagasa & SOW IP67 —y"
https://m.media-amazon.com/images/I/81arbJffdPL.jpg,752266,wattage,50.0 watt,"IPG7 WATERPROOF “Working Temperaure Range -20-50°C eee —— |_| | UI: SOW IP67 Et rer HEAT Resista nt ae 7 an | he, sow gl - —_ ~ —____ _ sow P67 ‘i —: Tau SE  ceseerncer IY i"
https://m.media-amazon.com/images/I/71ZmYw6CTYL.jpg,752266,wattage,50.0 watt,SUPER BRIGHT LED FLOOD LIGHT OUTDOOR —__ — ce <<< TRIO TTT go i a nm Gill = ee = = IL | f lr il Lacs ==! == las —_ TIT rien a ee “<Q: Lumen: 5000 snr Lighting Area(m’): 180 Dimmable
https://m.media-amazon.com/images/I/7136MqXmKCL.jpg,752266,wattage,50.0 watt,Cable Length:50CM(No Plug) @® —- = ) Fire Wire Neutral Wi hj @® r| AB @© ¥ = 17.3cm/6.8in 4.4cm/1.7in 9.9cm/3.9in ae ee ere yay ay mL my SOW IP67
https://m.media-amazon.com/images/I/71JQ5jxcFUL.jpg,752266,wattage,50.0 watt,"Bea ENERG’ Zhongshan Fanshuo Lighting Co., Ltd, FS-C7-GY-50W => kWh/1000h oy"
https://m.media-amazon.com/images/I/91mAaKY+tkL.jpg,752266,wattage,50.0 watt,"NEA si | i ah eh eit Se oe oe Yess = # < Nat a SN 8, = U1 7 |r Asc Ly =. = =o ly SL0z/6L0z =| a Fi x = al ‘| << | PN 4 sy |"
https://m.media-amazon.com/images/I/61OrBpekpSS.jpg,318770,wattage,600.0 watt,"8 3a 8 8 con |__| OGRAM ous MAIN @, STANOSY oo MAS) OH 4-10 MUTE) mf ~ ey Fem %, ae” ee oe 1 Fre. | —— SS ‘© “6 FBQ D7 LW) am ON/ SL OFF “© AUXIN 2m REC @ mic 6 } COD @ ©) = 600W | soars a ="" \N » if Mi"
https://m.media-amazon.com/images/I/61r7Vx4HOKL.jpg,752266,wattage,42.0 watt,Save Money & Ultra Bright & Long Lifespan % ©) +t 8 Se St oe SL (ke\ \@
https://m.media-amazon.com/images/I/61BGKRq2UyL.jpg,318770,wattage,18.0 watt,"a. x\ 30mins* Supports Power Delivery P26, Charge iPhone 12 to 54% in 35 Mins EY Cr"
https://m.media-amazon.com/images/I/615svlFid7L.jpg,412008,wattage,3.0 horsepower,"Ga iZ <r Es fa rat tA ci q GS Mido Ser HW "" ] Way yi => Jal \ \ O18 3 \ bad 44 N ER IN al A As a $ N77 Fl"
https://m.media-amazon.com/images/I/61gOJt1TGiL.jpg,955292,wattage,0.75 watt,"Product information edd Rens, My, a Sie “ Product model: Material CPC200-A2A ABS + PC Product size: Package Dimensions: 80x46x13mm 115x80x36mm Power Consumption: Surface Treatment: 0.75W Glossy + frosted insert method: WiFi Module: Plug & Play 5Ghz WiFi"
https://m.media-amazon.com/images/I/51NRvNR4b8L.jpg,955292,wattage,0.75 watt,"Carling? ° A2A With Android Auto (USB) Upgrade the original car wired Android Auto to wireless Android Auto; Plug&play, Non-inductive connection, Faster connection; + Support OTA upgrade; Continue the operation of the original car's buttons, knobs, MIC etc. Huizhou Yunlian Technology Co. Ltd. Tel: 400-930-3035 Web: www.carlinkit.com Name: Wired to Wireless USB Adapter Model: CPC200-A2A Power: DC/SV 0.75W WiFi 802.1la/b/g/n/ac 24GHz+5GHz Connectivity: Dimensions/Weight: 0x46x13mm/40g 3.15°1.81°0.63 inch/1.410z Operating Temp: 0°C-60°C / 32°F-140°F Built-in Android Auto (USB) Support Car: Support Android Phone: Android 10.0+, some require Android 11.0+ C€ FE RoHS & FCC ID: 2AYC2-CPC200 Bluetooth QDID: 180995 Senos Qeoveomn ll | 6018: |"
https://m.media-amazon.com/images/I/71rBXe0Dz5L.jpg,752266,wattage,60.0 watt,max 9% T/ Environmental protection paint \ it 47360 ( ) VL a oe Bitsits Peeatsst sites a \ s ans me! e elle er || ee —— =| y= MN ae Wey oad E 12 Bulb Base Max wattage:60W Voltage :110V-240V Light bulb is not included
https://m.media-amazon.com/images/I/6103+YwyRPL.jpg,641642,wattage,750.0 watt,ae — 1 & output ——== bal ta] ii a 2s Re =) y ne iS by a andNt Ti =i = | wu a ee ee : ‘Cy gt) ee \N G) SS Wy ag i
https://m.media-amazon.com/images/I/61ubO35QGFL.jpg,318770,wattage,22.5 watt,Universal Compatibility Lightning ye oo Be | titi iPhone14 iPhone13 iPhone12 Series Series eries J — iPad/pro Airpod/pro USB-C PD USB C Macbook Pro Wall Charger ASS mE PD Car Charger Power Bank
https://m.media-amazon.com/images/I/71CteQL4iVL.jpg,318770,wattage,1080.0 horsepower,"Full HD 1080P HD Display no flicker T x == SE Ss Se SSS a — a —— == _ ee Sr Se tht. ~2 a Vy | "" as ane a a — THREE DS OF CLARKES byl net | — THREE PAR OF GLASSES = ib x aw —___"
https://m.media-amazon.com/images/I/51f2HADG6cL.jpg,412008,wattage,4.0 watt,"sy POTENTE Motor eléctrico de 4 W de potencia S, SS"
https://m.media-amazon.com/images/I/71CE2IDHBhL.jpg,892291,wattage,22.0 kilowatt,3 phase [) “ge A == . ( 220v | yy
https://m.media-amazon.com/images/I/61Q1WniHY7L.jpg,318770,wattage,30.0 watt,TYPE-D INTERFACE Support full HD video real-time playback oS Plug and Play Convenient and Fast | | as~ A: V2 ae
https://m.media-amazon.com/images/I/612blo+TdmL.jpg,318770,wattage,100.0 watt,q@ 2) ) te
https://m.media-amazon.com/images/I/7156NqPf4UL.jpg,318770,wattage,100.0 watt,"-_ ® 2 =I Fy B | ae a go O@ re + # |B a| a * = | Poh ac 3 e=4) DA a \s Q) 3] <= —2 8 8 4 ————— al! 9) 7) St _— —z —— Fi # |e o> 18 8 osu Tr 2 — a) = a Fy 8 gee o> —s is \s iB ge \¥ Pal 3 aug aS in I ae a — SE = =e —""7 O \3 Es g —— =< | | | (8 —— re — | | = E\= |? >"
https://m.media-amazon.com/images/I/919iohKOj3L.jpg,641642,wattage,6.0 watt,"PATRIOTIC DECOR LIGHTS SS \\ = = we 100 BRIGHT LED BULBS AS $ % \ » ee \ ee aa) / >» 30V LOW VOLTAGE/6W Ay N \ \ il Ay Z WiiA a i) / , | ye SUPER BRIGHT LED BULBS {} ) WY ( fi] Vj i All] 4S iy 7 ~~ THE WIRE COMPLY TO ETL I is Bia tatty Lol ——— fe Fj we ENVIRONMENTAL MATERIAL ¢ A"
https://m.media-amazon.com/images/I/512o5+oehqL.jpg,955292,wattage,1080.0 horsepower,PSimsung da MHL TO HDMI Full HD \1080p HD Sia al ee — wes tech
https://m.media-amazon.com/images/I/61SidPhzVeL.jpg,641642,wattage,750.0 watt,"7) <j Os, Pac) Aor, om, OP 7, Aas nay ie a beg | Uh hh Vi, SS ————— Ly) — = — — <oce woe Aaa o_o SaaS"" = = oo 2"
https://m.media-amazon.com/images/I/61Aky4kqZjL.jpg,641642,wattage,750.0 watt,nr
https://m.media-amazon.com/images/I/61IycVGaGYL.jpg,752266,wattage,1.5 watt,y i) Fe Ly iy i lt “A 5 U
